url,target_keyword,source,notes
https://www.alanranger.com/beginners-photography-lessons/camera-courses-for-beginners-coventry-2sj27,Camera Courses For Beginners,seospace_screenshot,batch20
https://www.alanranger.com/home,alan ranger photography,seospace_screenshot,batch20
https://www.alanranger.com/batsford-arboretum-photography,batsford arboretum,seospace_screenshot,batch20
https://www.alanranger.com/beginners-photography-classes,beginners photography classes,seospace_screenshot,batch20
https://www.alanranger.com/beginners-photography-lessons/camera-courses-for-beginners-coventry-3yj3h,Camera Courses,seospace_screenshot,batch20
https://www.alanranger.com/beginners-photography-lessons/camera-courses-for-beginners-coventry-2n74k,Camera Courses,seospace_screenshot,batch21
https://www.alanranger.com/beginners-photography-lessons/camera-courses-for-beginners-coventry-,Camera Courses For Beginners,seospace_screenshot,batch21
https://www.alanranger.com/awards-and-qualifications,Qualifications,seospace_screenshot,batch21
https://www.alanranger.com/about-alan-ranger,alan ranger,seospace_screenshot,batch21
https://www.alanranger.com/academy/login,login,seospace_screenshot,batch21
